#Planet: 0.8000 Mjup, 1.5000 Rjup, 0.050 au 
#Star: 1.000 Msun, 1.778 Lsun 
#Spectrum: 1096 ergs/s/cm2, scaled-solar, [0.600,91.200] nm
#Tutorial example planet w/ 10xZ_solar H,He,C,O. Scaled solar spectrum.
r,r/Rp,v,T,rho,heat_ion
58684104709.5,5.472,1.35043e+06,1.55910e+03,7.25038e-19,5.03259e-12
58708104181.5,5.475,1.35129e+06,1.55819e+03,7.23986e-19,5.02335e-12
58732103653.5,5.477,1.35214e+06,1.55728e+03,7.22936e-19,5.01412e-12
58756103125.6,5.479,1.35300e+06,1.55637e+03,7.21889e-19,5.00492e-12
58780102597.6,5.481,1.35386e+06,1.55546e+03,7.20843e-19,4.99574e-12
58804102069.6,5.484,1.35471e+06,1.55455e+03,7.19800e-19,4.98658e-12
58828101541.7,5.486,1.35557e+06,1.55365e+03,7.18758e-19,4.97744e-12
58852101013.7,5.488,1.35643e+06,1.55274e+03,7.17718e-19,4.96832e-12
58876100485.7,5.490,1.35728e+06,1.55183e+03,7.16681e-19,4.95923e-12
58900099957.8,5.492,1.35814e+06,1.55093e+03,7.15645e-19,4.95015e-12
58924099429.8,5.495,1.35900e+06,1.55003e+03,7.14612e-19,4.94110e-12
58948098901.8,5.497,1.35985e+06,1.54912e+03,7.13580e-19,4.93206e-12
58972098373.9,5.499,1.36071e+06,1.54822e+03,7.12551e-19,4.92305e-12
58996097845.9,5.501,1.36157e+06,1.54732e+03,7.11523e-19,4.91406e-12
59020097317.9,5.504,1.36242e+06,1.54642e+03,7.10497e-19,4.90509e-12
59044096790.0,5.506,1.36328e+06,1.54553e+03,7.09474e-19,4.89614e-12
59068096262.0,5.508,1.36414e+06,1.54463e+03,7.08452e-19,4.88722e-12
59092095734.0,5.510,1.36499e+06,1.54373e+03,7.07432e-19,4.87831e-12
59116095206.1,5.513,1.36585e+06,1.54284e+03,7.06414e-19,4.86942e-12
59140094678.1,5.515,1.36671e+06,1.54194e+03,7.05399e-19,4.86056e-12
59164094150.1,5.517,1.36756e+06,1.54105e+03,7.04385e-19,4.85171e-12
59188093622.1,5.519,1.36842e+06,1.54016e+03,7.03373e-19,4.84289e-12
59212093094.2,5.522,1.36928e+06,1.53926e+03,7.02363e-19,4.83408e-12
59236092566.2,5.524,1.37014e+06,1.53837e+03,7.01355e-19,4.82530e-12
59260092038.2,5.526,1.37099e+06,1.53749e+03,7.00348e-19,4.81654e-12
59284091510.3,5.528,1.37185e+06,1.53660e+03,6.99344e-19,4.80780e-12
59308090982.3,5.531,1.37271e+06,1.53571e+03,6.98342e-19,4.79907e-12
59332090454.3,5.533,1.37357e+06,1.53482e+03,6.97341e-19,4.79037e-12
59356089926.4,5.535,1.37442e+06,1.53394e+03,6.96343e-19,4.78169e-12
59380089398.4,5.537,1.37528e+06,1.53305e+03,6.95346e-19,4.77303e-12
59404088870.4,5.539,1.37614e+06,1.53217e+03,6.94352e-19,4.76438e-12
59428088342.5,5.542,1.37700e+06,1.53129e+03,6.93359e-19,4.75576e-12
59452087814.5,5.544,1.37785e+06,1.53041e+03,6.92368e-19,4.74716e-12
59476087286.5,5.546,1.37871e+06,1.52952e+03,6.91379e-19,4.73858e-12
59500086758.6,5.548,1.37957e+06,1.52864e+03,6.90392e-19,4.73001e-12
59524086230.6,5.551,1.38043e+06,1.52777e+03,6.89407e-19,4.72147e-12
59548085702.6,5.553,1.38128e+06,1.52689e+03,6.88423e-19,4.71295e-12
59572085174.6,5.555,1.38214e+06,1.52601e+03,6.87442e-19,4.70445e-12
59596084646.7,5.557,1.38300e+06,1.52514e+03,6.86462e-19,4.69596e-12
59620084118.7,5.560,1.38386e+06,1.52426e+03,6.85484e-19,4.68750e-12
59644083590.7,5.562,1.38472e+06,1.52339e+03,6.84508e-19,4.67905e-12
59668083062.8,5.564,1.38557e+06,1.52251e+03,6.83534e-19,4.67063e-12
59692082534.8,5.566,1.38643e+06,1.52164e+03,6.82562e-19,4.66222e-12
59716082006.8,5.569,1.38729e+06,1.52077e+03,6.81592e-19,4.65383e-12
59740081478.9,5.571,1.38815e+06,1.51990e+03,6.80623e-19,4.64547e-12
59764080950.9,5.573,1.38901e+06,1.51903e+03,6.79656e-19,4.63712e-12
59788080422.9,5.575,1.38986e+06,1.51816e+03,6.78692e-19,4.62879e-12
59812079895.0,5.578,1.39072e+06,1.51730e+03,6.77729e-19,4.62048e-12
59836079367.0,5.580,1.39158e+06,1.51643e+03,6.76767e-19,4.61219e-12
59860078839.0,5.582,1.39244e+06,1.51556e+03,6.75808e-19,4.60392e-12
59884078311.1,5.584,1.39330e+06,1.51470e+03,6.74850e-19,4.59566e-12
59908077783.1,5.586,1.39416e+06,1.51384e+03,6.73894e-19,4.58743e-12
59932077255.1,5.589,1.39502e+06,1.51297e+03,6.72940e-19,4.57921e-12
59956076727.2,5.591,1.39587e+06,1.51211e+03,6.71988e-19,4.57102e-12
59980076199.2,5.593,1.39673e+06,1.51125e+03,6.71038e-19,4.56284e-12
60004075671.2,5.595,1.39759e+06,1.51039e+03,6.70089e-19,4.55468e-12
60028075143.2,5.598,1.39845e+06,1.50953e+03,6.69142e-19,4.54654e-12
60052074615.3,5.600,1.39931e+06,1.50867e+03,6.68197e-19,4.53842e-12
60076074087.3,5.602,1.40017e+06,1.50782e+03,6.67254e-19,4.53031e-12
60100073559.3,5.604,1.40103e+06,1.50696e+03,6.66313e-19,4.52223e-12
60124073031.4,5.607,1.40188e+06,1.50611e+03,6.65373e-19,4.51416e-12
60148072503.4,5.609,1.40274e+06,1.50525e+03,6.64435e-19,4.50611e-12
60172071975.4,5.611,1.40360e+06,1.50440e+03,6.63499e-19,4.49808e-12
60196071447.5,5.613,1.40446e+06,1.50355e+03,6.62564e-19,4.49007e-12
60220070919.5,5.616,1.40532e+06,1.50270e+03,6.61632e-19,4.48208e-12
60244070391.5,5.618,1.40618e+06,1.50185e+03,6.60701e-19,4.47410e-12
60268069863.6,5.620,1.40704e+06,1.50100e+03,6.59772e-19,4.46615e-12
60292069335.6,5.622,1.40790e+06,1.50015e+03,6.58844e-19,4.45821e-12
60316068807.6,5.625,1.40876e+06,1.49930e+03,6.57918e-19,4.45029e-12
60340068279.7,5.627,1.40962e+06,1.49845e+03,6.56995e-19,4.44238e-12
60364067751.7,5.629,1.41048e+06,1.49761e+03,6.56072e-19,4.43450e-12
60388067223.7,5.631,1.41133e+06,1.49676e+03,6.55152e-19,4.42663e-12
60412066695.8,5.633,1.41219e+06,1.49592e+03,6.54233e-19,4.41878e-12
60436066167.8,5.636,1.41305e+06,1.49507e+03,6.53316e-19,4.41095e-12
60460065639.8,5.638,1.41391e+06,1.49423e+03,6.52401e-19,4.40314e-12
60484065111.8,5.640,1.41477e+06,1.49339e+03,6.51487e-19,4.39534e-12
60508064583.9,5.642,1.41563e+06,1.49255e+03,6.50575e-19,4.38756e-12
60532064055.9,5.645,1.41649e+06,1.49171e+03,6.49665e-19,4.37980e-12
60556063527.9,5.647,1.41735e+06,1.49087e+03,6.48756e-19,4.37206e-12
60580063000.0,5.649,1.41821e+06,1.49003e+03,6.47849e-19,4.36433e-12
60604062472.0,5.651,1.41907e+06,1.48920e+03,6.46944e-19,4.35662e-12
60628061944.0,5.654,1.41993e+06,1.48836e+03,6.46041e-19,4.34893e-12
60652061416.1,5.656,1.42079e+06,1.48753e+03,6.45139e-19,4.34126e-12
60676060888.1,5.658,1.42165e+06,1.48669e+03,6.44239e-19,4.33360e-12
60700060360.1,5.660,1.42251e+06,1.48586e+03,6.43340e-19,4.32596e-12
60724059832.2,5.663,1.42337e+06,1.48503e+03,6.42444e-19,4.31834e-12
60748059304.2,5.665,1.42423e+06,1.48419e+03,6.41549e-19,4.31073e-12
60772058776.2,5.667,1.42509e+06,1.48336e+03,6.40655e-19,4.30314e-12
60796058248.3,5.669,1.42595e+06,1.48253e+03,6.39763e-19,4.29557e-12
60820057720.3,5.672,1.42681e+06,1.48171e+03,6.38873e-19,4.28802e-12
60844057192.3,5.674,1.42767e+06,1.48088e+03,6.37985e-19,4.28048e-12
60868056664.3,5.676,1.42853e+06,1.48005e+03,6.37098e-19,4.27296e-12
60892056136.4,5.678,1.42939e+06,1.47922e+03,6.36213e-19,4.26546e-12
60916055608.4,5.680,1.43025e+06,1.47840e+03,6.35329e-19,4.25797e-12
60940055080.4,5.683,1.43111e+06,1.47757e+03,6.34447e-19,4.25050e-12
60964054552.5,5.685,1.43197e+06,1.47675e+03,6.33567e-19,4.24305e-12
60988054024.5,5.687,1.43283e+06,1.47593e+03,6.32688e-19,4.23562e-12
61012053496.5,5.689,1.43369e+06,1.47511e+03,6.31811e-19,4.22820e-12
61036052968.6,5.692,1.43455e+06,1.47429e+03,6.30936e-19,4.22079e-12
61060052440.6,5.694,1.43541e+06,1.47347e+03,6.30062e-19,4.21341e-12
61084051912.6,5.696,1.43627e+06,1.47265e+03,6.29190e-19,4.20604e-12
61108051384.7,5.698,1.43713e+06,1.47183e+03,6.28319e-19,4.19868e-12
61132050856.7,5.701,1.43799e+06,1.47101e+03,6.27450e-19,4.19135e-12
61156050328.7,5.703,1.43885e+06,1.47019e+03,6.26583e-19,4.18403e-12
61180049800.8,5.705,1.43971e+06,1.46938e+03,6.25717e-19,4.17672e-12
61204049272.8,5.707,1.44058e+06,1.46856e+03,6.24853e-19,4.16943e-12
61228048744.8,5.710,1.44144e+06,1.46775e+03,6.23991e-19,4.16216e-12
61252048216.9,5.712,1.44230e+06,1.46694e+03,6.23130e-19,4.15491e-12
61276047688.9,5.714,1.44316e+06,1.46613e+03,6.22270e-19,4.14767e-12
61300047160.9,5.716,1.44402e+06,1.46531e+03,6.21412e-19,4.14044e-12
61324046632.9,5.718,1.44488e+06,1.46450e+03,6.20556e-19,4.13324e-12
61348046105.0,5.721,1.44574e+06,1.46369e+03,6.19702e-19,4.12605e-12
61372045577.0,5.723,1.44660e+06,1.46289e+03,6.18849e-19,4.11887e-12
61396045049.0,5.725,1.44746e+06,1.46208e+03,6.17997e-19,4.11171e-12
61420044521.1,5.727,1.44832e+06,1.46127e+03,6.17147e-19,4.10457e-12
61444043993.1,5.730,1.44918e+06,1.46046e+03,6.16299e-19,4.09744e-12
61468043465.1,5.732,1.45004e+06,1.45966e+03,6.15452e-19,4.09033e-12
61492042937.2,5.734,1.45091e+06,1.45885e+03,6.14606e-19,4.08323e-12
61516042409.2,5.736,1.45177e+06,1.45805e+03,6.13763e-19,4.07615e-12
61540041881.2,5.739,1.45263e+06,1.45725e+03,6.12921e-19,4.06909e-12
61564041353.3,5.741,1.45349e+06,1.45645e+03,6.12080e-19,4.06204e-12
61588040825.3,5.743,1.45435e+06,1.45564e+03,6.11241e-19,4.05501e-12
61612040297.3,5.745,1.45521e+06,1.45484e+03,6.10403e-19,4.04799e-12
61636039769.4,5.748,1.45607e+06,1.45405e+03,6.09567e-19,4.04099e-12
61660039241.4,5.750,1.45693e+06,1.45325e+03,6.08733e-19,4.03400e-12
61684038713.4,5.752,1.45780e+06,1.45245e+03,6.07900e-19,4.02703e-12
61708038185.4,5.754,1.45866e+06,1.45165e+03,6.07068e-19,4.02007e-12
61732037657.5,5.757,1.45952e+06,1.45086e+03,6.06238e-19,4.01313e-12
61756037129.5,5.759,1.46038e+06,1.45006e+03,6.05410e-19,4.00621e-12
61780036601.5,5.761,1.46124e+06,1.44927e+03,6.04583e-19,3.99930e-12
61804036073.6,5.763,1.46210e+06,1.44847e+03,6.03757e-19,3.99240e-12
61828035545.6,5.765,1.46297e+06,1.44768e+03,6.02933e-19,3.98552e-12
61852035017.6,5.768,1.46383e+06,1.44689e+03,6.02111e-19,3.97866e-12
61876034489.7,5.770,1.46469e+06,1.44610e+03,6.01290e-19,3.97181e-12
61900033961.7,5.772,1.46555e+06,1.44531e+03,6.00470e-19,3.96498e-12
61924033433.7,5.774,1.46641e+06,1.44452e+03,5.99652e-19,3.95816e-12
61948032905.8,5.777,1.46727e+06,1.44373e+03,5.98836e-19,3.95135e-12
61972032377.8,5.779,1.46814e+06,1.44294e+03,5.98021e-19,3.94456e-12
61996031849.8,5.781,1.46900e+06,1.44215e+03,5.97208e-19,3.93779e-12
62020031321.9,5.783,1.46986e+06,1.44137e+03,5.96395e-19,3.93103e-12
62044030793.9,5.786,1.47072e+06,1.44058e+03,5.95585e-19,3.92429e-12
62068030265.9,5.788,1.47158e+06,1.43980e+03,5.94776e-19,3.91756e-12
62092029738.0,5.790,1.47245e+06,1.43902e+03,5.93968e-19,3.91084e-12
62116029210.0,5.792,1.47331e+06,1.43823e+03,5.93162e-19,3.90414e-12
62140028682.0,5.795,1.47417e+06,1.43745e+03,5.92357e-19,3.89745e-12
62164028154.0,5.797,1.47503e+06,1.43667e+03,5.91554e-19,3.89078e-12
62188027626.1,5.799,1.47589e+06,1.43589e+03,5.90752e-19,3.88413e-12
62212027098.1,5.801,1.47676e+06,1.43511e+03,5.89952e-19,3.87749e-12
62236026570.1,5.804,1.47762e+06,1.43433e+03,5.89153e-19,3.87086e-12
62260026042.2,5.806,1.47848e+06,1.43355e+03,5.88356e-19,3.86424e-12
62284025514.2,5.808,1.47934e+06,1.43278e+03,5.87560e-19,3.85765e-12
62308024986.2,5.810,1.48021e+06,1.43200e+03,5.86765e-19,3.85106e-12
62332024458.3,5.812,1.48107e+06,1.43122e+03,5.85972e-19,3.84449e-12
62356023930.3,5.815,1.48193e+06,1.43045e+03,5.85180e-19,3.83794e-12
62380023402.3,5.817,1.48279e+06,1.42968e+03,5.84390e-19,3.83140e-12
62404022874.4,5.819,1.48366e+06,1.42890e+03,5.83601e-19,3.82487e-12
62428022346.4,5.821,1.48452e+06,1.42813e+03,5.82814e-19,3.81836e-12
62452021818.4,5.824,1.48538e+06,1.42736e+03,5.82027e-19,3.81186e-12
62476021290.5,5.826,1.48624e+06,1.42659e+03,5.81243e-19,3.80537e-12
62500020762.5,5.828,1.48711e+06,1.42582e+03,5.80460e-19,3.79890e-12
62524020234.5,5.830,1.48797e+06,1.42505e+03,5.79678e-19,3.79245e-12
62548019706.5,5.833,1.48883e+06,1.42428e+03,5.78897e-19,3.78600e-12
62572019178.6,5.835,1.48969e+06,1.42351e+03,5.78119e-19,3.77958e-12
62596018650.6,5.837,1.49056e+06,1.42275e+03,5.77341e-19,3.77316e-12
62620018122.6,5.839,1.49142e+06,1.42198e+03,5.76565e-19,3.76676e-12
62644017594.7,5.842,1.49228e+06,1.42122e+03,5.75790e-19,3.76037e-12
62668017066.7,5.844,1.49315e+06,1.42045e+03,5.75017e-19,3.75400e-12
62692016538.7,5.846,1.49401e+06,1.41969e+03,5.74244e-19,3.74764e-12
62716016010.8,5.848,1.49487e+06,1.41893e+03,5.73474e-19,3.74130e-12
62740015482.8,5.851,1.49573e+06,1.41816e+03,5.72705e-19,3.73497e-12
62764014954.8,5.853,1.49660e+06,1.41740e+03,5.71937e-19,3.72865e-12
62788014426.9,5.855,1.49746e+06,1.41664e+03,5.71170e-19,3.72234e-12
62812013898.9,5.857,1.49832e+06,1.41588e+03,5.70405e-19,3.71605e-12
62836013370.9,5.859,1.49919e+06,1.41512e+03,5.69641e-19,3.70978e-12
62860012843.0,5.862,1.50005e+06,1.41437e+03,5.68879e-19,3.70351e-12
62884012315.0,5.864,1.50091e+06,1.41361e+03,5.68118e-19,3.69726e-12
62908011787.0,5.866,1.50178e+06,1.41285e+03,5.67358e-19,3.69103e-12
62932011259.1,5.868,1.50264e+06,1.41210e+03,5.66600e-19,3.68481e-12
62956010731.1,5.871,1.50350e+06,1.41134e+03,5.65843e-19,3.67860e-12
62980010203.1,5.873,1.50437e+06,1.41059e+03,5.65087e-19,3.67240e-12
63004009675.1,5.875,1.50523e+06,1.40984e+03,5.64333e-19,3.66622e-12
63028009147.2,5.877,1.50609e+06,1.40908e+03,5.63580e-19,3.66005e-12
63052008619.2,5.880,1.50696e+06,1.40833e+03,5.62828e-19,3.65389e-12
63076008091.2,5.882,1.50782e+06,1.40758e+03,5.62078e-19,3.64775e-12
63100007563.3,5.884,1.50868e+06,1.40683e+03,5.61329e-19,3.64162e-12
63124007035.3,5.886,1.50955e+06,1.40608e+03,5.60582e-19,3.63550e-12
63148006507.3,5.889,1.51041e+06,1.40533e+03,5.59835e-19,3.62940e-12
63172005979.4,5.891,1.51127e+06,1.40458e+03,5.59090e-19,3.62331e-12
63196005451.4,5.893,1.51214e+06,1.40384e+03,5.58347e-19,3.61723e-12
63220004923.4,5.895,1.51300e+06,1.40309e+03,5.57604e-19,3.61117e-12
63244004395.5,5.898,1.51386e+06,1.40235e+03,5.56863e-19,3.60512e-12
63268003867.5,5.900,1.51473e+06,1.40160e+03,5.56124e-19,3.59908e-12
63292003339.5,5.902,1.51559e+06,1.40086e+03,5.55385e-19,3.59305e-12
63316002811.6,5.904,1.51646e+06,1.40011e+03,5.54648e-19,3.58704e-12
63340002283.6,5.906,1.51732e+06,1.39937e+03,5.53913e-19,3.58104e-12
63364001755.6,5.909,1.51818e+06,1.39863e+03,5.53178e-19,3.57505e-12
63388001227.7,5.911,1.51905e+06,1.39789e+03,5.52445e-19,3.56908e-12
63412000699.7,5.913,1.51991e+06,1.39715e+03,5.51713e-19,3.56312e-12
63436000171.7,5.915,1.52077e+06,1.39641e+03,5.50983e-19,3.55717e-12
63459999643.7,5.918,1.52164e+06,1.39567e+03,5.50253e-19,3.55123e-12
63483999115.8,5.920,1.52250e+06,1.39493e+03,5.49525e-19,3.54531e-12
63507998587.8,5.922,1.52337e+06,1.39420e+03,5.48799e-19,3.53940e-12
63531998059.8,5.924,1.52423e+06,1.39346e+03,5.48073e-19,3.53350e-12
63555997531.9,5.927,1.52509e+06,1.39272e+03,5.47349e-19,3.52762e-12
63579997003.9,5.929,1.52596e+06,1.39199e+03,5.46626e-19,3.52174e-12
63603996475.9,5.931,1.52682e+06,1.39125e+03,5.45905e-19,3.51588e-12
63627995948.0,5.933,1.52769e+06,1.39052e+03,5.45184e-19,3.51004e-12
63651995420.0,5.936,1.52855e+06,1.38979e+03,5.44465e-19,3.50420e-12
63675994892.0,5.938,1.52942e+06,1.38906e+03,5.43748e-19,3.49838e-12
63699994364.1,5.940,1.53028e+06,1.38832e+03,5.43031e-19,3.49257e-12
63723993836.1,5.942,1.53114e+06,1.38759e+03,5.42316e-19,3.48677e-12
63747993308.1,5.945,1.53201e+06,1.38686e+03,5.41602e-19,3.48098e-12
63771992780.2,5.947,1.53287e+06,1.38614e+03,5.40889e-19,3.47521e-12
63795992252.2,5.949,1.53374e+06,1.38541e+03,5.40178e-19,3.46945e-12
63819991724.2,5.951,1.53460e+06,1.38468e+03,5.39467e-19,3.46370e-12
63843991196.2,5.953,1.53547e+06,1.38395e+03,5.38758e-19,3.45796e-12
63867990668.3,5.956,1.53633e+06,1.38323e+03,5.38051e-19,3.45224e-12
63891990140.3,5.958,1.53719e+06,1.38250e+03,5.37344e-19,3.44652e-12
63915989612.3,5.960,1.53806e+06,1.38178e+03,5.36639e-19,3.44082e-12
63939989084.4,5.962,1.53892e+06,1.38105e+03,5.35935e-19,3.43513e-12
63963988556.4,5.965,1.53979e+06,1.38033e+03,5.35232e-19,3.42946e-12
63987988028.4,5.967,1.54065e+06,1.37961e+03,5.34530e-19,3.42379e-12
64011987500.5,5.969,1.54152e+06,1.37889e+03,5.33830e-19,3.41814e-12
64035986972.5,5.971,1.54238e+06,1.37817e+03,5.33131e-19,3.41250e-12
64059986444.5,5.974,1.54325e+06,1.37745e+03,5.32433e-19,3.40687e-12
64083985916.6,5.976,1.54411e+06,1.37673e+03,5.31736e-19,3.40125e-12
64107985388.6,5.978,1.54498e+06,1.37601e+03,5.31041e-19,3.39565e-12
64131984860.6,5.980,1.54584e+06,1.37529e+03,5.30347e-19,3.39006e-12
64155984332.7,5.983,1.54671e+06,1.37457e+03,5.29654e-19,3.38447e-12
64179983804.7,5.985,1.54757e+06,1.37386e+03,5.28962e-19,3.37890e-12
64203983276.7,5.987,1.54844e+06,1.37314e+03,5.28271e-19,3.37335e-12
64227982748.8,5.989,1.54930e+06,1.37242e+03,5.27582e-19,3.36780e-12
64251982220.8,5.992,1.55017e+06,1.37171e+03,5.26894e-19,3.36226e-12
64275981692.8,5.994,1.55103e+06,1.37100e+03,5.26207e-19,3.35674e-12
64299981164.8,5.996,1.55190e+06,1.37028e+03,5.25521e-19,3.35123e-12
64323980636.9,5.998,1.55276e+06,1.36957e+03,5.24836e-19,3.34573e-12
64347980108.9,6.000,1.55363e+06,1.36886e+03,5.24153e-19,3.34024e-12
64371979580.9,6.003,1.55449e+06,1.36815e+03,5.23471e-19,3.33477e-12
64395979053.0,6.005,1.55536e+06,1.36744e+03,5.22789e-19,3.32930e-12
64419978525.0,6.007,1.55622e+06,1.36673e+03,5.22110e-19,3.32385e-12
64443977997.0,6.009,1.55709e+06,1.36602e+03,5.21431e-19,3.31840e-12
64467977469.1,6.012,1.55795e+06,1.36531e+03,5.20753e-19,3.31297e-12
64491976941.1,6.014,1.55882e+06,1.36461e+03,5.20077e-19,3.30755e-12
64515976413.1,6.016,1.55968e+06,1.36390e+03,5.19402e-19,3.30214e-12
64539975885.2,6.018,1.56055e+06,1.36319e+03,5.18728e-19,3.29675e-12
64563975357.2,6.021,1.56141e+06,1.36249e+03,5.18055e-19,3.29136e-12
64587974829.2,6.023,1.56228e+06,1.36179e+03,5.17383e-19,3.28599e-12
64611974301.3,6.025,1.56314e+06,1.36108e+03,5.16713e-19,3.28062e-12
64635973773.3,6.027,1.56401e+06,1.36038e+03,5.16043e-19,3.27527e-12
64659973245.3,6.030,1.56487e+06,1.35968e+03,5.15375e-19,3.26993e-12
64683972717.3,6.032,1.56574e+06,1.35897e+03,5.14708e-19,3.26460e-12
64707972189.4,6.034,1.56661e+06,1.35827e+03,5.14042e-19,3.25928e-12
64731971661.4,6.036,1.56747e+06,1.35757e+03,5.13378e-19,3.25397e-12
64755971133.4,6.039,1.56834e+06,1.35687e+03,5.12714e-19,3.24868e-12
64779970605.5,6.041,1.56920e+06,1.35618e+03,5.12052e-19,3.24339e-12
64803970077.5,6.043,1.57007e+06,1.35548e+03,5.11390e-19,3.23812e-12
64827969549.5,6.045,1.57093e+06,1.35478e+03,5.10730e-19,3.23285e-12
64851969021.6,6.047,1.57180e+06,1.35408e+03,5.10071e-19,3.22760e-12
64875968493.6,6.050,1.57267e+06,1.35339e+03,5.09413e-19,3.22236e-12
64899967965.6,6.052,1.57353e+06,1.35269e+03,5.08757e-19,3.21713e-12
64923967437.7,6.054,1.57440e+06,1.35200e+03,5.08101e-19,3.21191e-12
64947966909.7,6.056,1.57526e+06,1.35130e+03,5.07446e-19,3.20670e-12
64971966381.7,6.059,1.57613e+06,1.35061e+03,5.06793e-19,3.20150e-12
64995965853.8,6.061,1.57699e+06,1.34992e+03,5.06141e-19,3.19631e-12
65019965325.8,6.063,1.57786e+06,1.34923e+03,5.05490e-19,3.19114e-12
65043964797.8,6.065,1.57873e+06,1.34854e+03,5.04840e-19,3.18597e-12
65067964269.9,6.068,1.57959e+06,1.34785e+03,5.04191e-19,3.18081e-12
65091963741.9,6.070,1.58046e+06,1.34716e+03,5.03543e-19,3.17567e-12
65115963213.9,6.072,1.58132e+06,1.34647e+03,5.02896e-19,3.17054e-12
65139962685.9,6.074,1.58219e+06,1.34578e+03,5.02251e-19,3.16541e-12
65163962158.0,6.077,1.58306e+06,1.34509e+03,5.01606e-19,3.16030e-12
65187961630.0,6.079,1.58392e+06,1.34440e+03,5.00963e-19,3.15520e-12
