#Planet: 0.8000 Mjup, 1.5000 Rjup, 0.050 au 
#Star: 1.000 Msun, 1.778 Lsun 
#Spectrum: 1096 ergs/s/cm2, scaled-solar, [0.620,91.165] nm
#Tutorial example planet w/ 10xZ_solar H,He,C,O. Scaled solar spectrum.
r,r/Rp,v,T,rho,heat_ion
39560347257.8,3.689,6.90326e+05,2.79875e+03,3.14277e-18,3.25036e-11
39566143671.8,3.690,6.90513e+05,2.79811e+03,3.14100e-18,3.24796e-11
39571840125.7,3.690,6.90696e+05,2.79748e+03,3.13926e-18,3.24561e-11
39577438343.5,3.691,6.90876e+05,2.79686e+03,3.13756e-18,3.24330e-11
39582940019.3,3.691,6.91053e+05,2.79626e+03,3.13588e-18,3.24103e-11
39588346817.8,3.692,6.91227e+05,2.79566e+03,3.13424e-18,3.23881e-11
39593660375.4,3.692,6.91398e+05,2.79508e+03,3.13262e-18,3.23662e-11
39598882299.8,3.693,6.91566e+05,2.79450e+03,3.13104e-18,3.23448e-11
39604014171.5,3.693,6.91731e+05,2.79394e+03,3.12948e-18,3.23237e-11
39609057543.2,3.694,6.91893e+05,2.79339e+03,3.12795e-18,3.23030e-11
39614013941.4,3.694,6.92053e+05,2.79284e+03,3.12644e-18,3.22826e-11
39618884865.7,3.694,6.92209e+05,2.79231e+03,3.12497e-18,3.22627e-11
39623671790.2,3.695,6.92364e+05,2.79178e+03,3.12352e-18,3.22431e-11
39628376163.5,3.695,6.92515e+05,2.79126e+03,3.12209e-18,3.22238e-11
39632999409.3,3.696,6.92664e+05,2.79075e+03,3.12069e-18,3.22049e-11
39637542926.5,3.696,6.92810e+05,2.79026e+03,3.11932e-18,3.21864e-11
39642008090.1,3.697,6.92954e+05,2.78977e+03,3.11797e-18,3.21681e-11
39646396251.3,3.697,6.93095e+05,2.78928e+03,3.11664e-18,3.21502e-11
39650708738.1,3.697,6.93234e+05,2.78881e+03,3.11534e-18,3.21326e-11
39654946855.4,3.698,6.93371e+05,2.78835e+03,3.11406e-18,3.21154e-11
39659111885.7,3.698,6.93505e+05,2.78789e+03,3.11280e-18,3.20984e-11
39663205089.6,3.699,6.93637e+05,2.78744e+03,3.11157e-18,3.20817e-11
39667227705.5,3.699,6.93766e+05,2.78700e+03,3.11036e-18,3.20654e-11
39671180950.8,3.699,6.93894e+05,2.78657e+03,3.10917e-18,3.20493e-11
39675066021.9,3.700,6.94019e+05,2.78614e+03,3.10800e-18,3.20335e-11
39678884094.4,3.700,6.94142e+05,2.78572e+03,3.10685e-18,3.20180e-11
39682636323.6,3.700,6.94263e+05,2.78531e+03,3.10572e-18,3.20028e-11
39686323845.1,3.701,6.94382e+05,2.78491e+03,3.10461e-18,3.19878e-11
39689947774.8,3.701,6.94499e+05,2.78451e+03,3.10352e-18,3.19731e-11
39693509209.3,3.701,6.94614e+05,2.78412e+03,3.10245e-18,3.19587e-11
39697009226.4,3.702,6.94727e+05,2.78374e+03,3.10140e-18,3.19446e-11
39700448885.1,3.702,6.94837e+05,2.78336e+03,3.10037e-18,3.19306e-11
39703829226.5,3.702,6.94946e+05,2.78299e+03,3.09935e-18,3.19170e-11
39707151273.4,3.703,6.95054e+05,2.78263e+03,3.09836e-18,3.19035e-11
39710416031.1,3.703,6.95159e+05,2.78227e+03,3.09738e-18,3.18903e-11
39713624487.6,3.703,6.95262e+05,2.78192e+03,3.09642e-18,3.18774e-11
39716777613.8,3.704,6.95364e+05,2.78158e+03,3.09547e-18,3.18647e-11
39719876363.9,3.704,6.95464e+05,2.78124e+03,3.09454e-18,3.18522e-11
39722921675.6,3.704,6.95562e+05,2.78091e+03,3.09363e-18,3.18399e-11
39725914470.5,3.704,6.95659e+05,2.78058e+03,3.09274e-18,3.18278e-11
39728907265.3,3.705,6.95756e+05,2.78025e+03,3.09184e-18,3.18158e-11
39731900060.2,3.705,6.95852e+05,2.77993e+03,3.09095e-18,3.18037e-11
39734892855.1,3.705,6.95949e+05,2.77960e+03,3.09005e-18,3.17917e-11
39737885649.9,3.706,6.96045e+05,2.77927e+03,3.08916e-18,3.17796e-11
39740878444.8,3.706,6.96142e+05,2.77895e+03,3.08826e-18,3.17676e-11
39743871239.7,3.706,6.96239e+05,2.77862e+03,3.08737e-18,3.17556e-11
39746864034.5,3.706,6.96335e+05,2.77829e+03,3.08648e-18,3.17435e-11
39749856829.4,3.707,6.96432e+05,2.77797e+03,3.08558e-18,3.17315e-11
39752849624.3,3.707,6.96529e+05,2.77764e+03,3.08469e-18,3.17195e-11
39755842419.2,3.707,6.96625e+05,2.77731e+03,3.08380e-18,3.17075e-11
39758835214.0,3.708,6.96722e+05,2.77699e+03,3.08291e-18,3.16955e-11
39761828008.9,3.708,6.96819e+05,2.77666e+03,3.08202e-18,3.16835e-11
39764820803.8,3.708,6.96915e+05,2.77633e+03,3.08112e-18,3.16715e-11
39767813598.6,3.708,6.97012e+05,2.77601e+03,3.08023e-18,3.16595e-11
39770806393.5,3.709,6.97109e+05,2.77568e+03,3.07934e-18,3.16475e-11
39773799188.4,3.709,6.97205e+05,2.77536e+03,3.07845e-18,3.16356e-11
39776791983.2,3.709,6.97302e+05,2.77503e+03,3.07756e-18,3.16236e-11
39779784778.1,3.709,6.97399e+05,2.77470e+03,3.07667e-18,3.16116e-11
39782777573.0,3.710,6.97496e+05,2.77438e+03,3.07578e-18,3.15997e-11
39785770367.8,3.710,6.97592e+05,2.77405e+03,3.07489e-18,3.15877e-11
39788763162.7,3.710,6.97689e+05,2.77373e+03,3.07400e-18,3.15758e-11
39791755957.6,3.711,6.97786e+05,2.77340e+03,3.07312e-18,3.15638e-11
39794748752.5,3.711,6.97883e+05,2.77307e+03,3.07223e-18,3.15519e-11
39797741547.3,3.711,6.97979e+05,2.77275e+03,3.07134e-18,3.15400e-11
39800734342.2,3.711,6.98076e+05,2.77242e+03,3.07045e-18,3.15280e-11
39803727137.1,3.712,6.98173e+05,2.77210e+03,3.06956e-18,3.15161e-11
39806719931.9,3.712,6.98270e+05,2.77177e+03,3.06868e-18,3.15042e-11
39809712726.8,3.712,6.98367e+05,2.77145e+03,3.06779e-18,3.14923e-11
39812705521.7,3.713,6.98463e+05,2.77112e+03,3.06690e-18,3.14804e-11
39815698316.5,3.713,6.98560e+05,2.77080e+03,3.06602e-18,3.14685e-11
39818691111.4,3.713,6.98657e+05,2.77047e+03,3.06513e-18,3.14566e-11
39821683906.3,3.713,6.98754e+05,2.77014e+03,3.06425e-18,3.14447e-11
39824676701.1,3.714,6.98851e+05,2.76982e+03,3.06336e-18,3.14328e-11
39827669496.0,3.714,6.98948e+05,2.76949e+03,3.06248e-18,3.14209e-11
39830662290.9,3.714,6.99045e+05,2.76917e+03,3.06159e-18,3.14091e-11
39833655085.7,3.715,6.99141e+05,2.76884e+03,3.06071e-18,3.13972e-11
39836647880.6,3.715,6.99238e+05,2.76852e+03,3.05982e-18,3.13853e-11
39839640675.5,3.715,6.99335e+05,2.76819e+03,3.05894e-18,3.13735e-11
39842633470.4,3.715,6.99432e+05,2.76787e+03,3.05806e-18,3.13616e-11
39845626265.2,3.716,6.99529e+05,2.76754e+03,3.05717e-18,3.13498e-11
39848619060.1,3.716,6.99626e+05,2.76722e+03,3.05629e-18,3.13380e-11
39851611855.0,3.716,6.99723e+05,2.76689e+03,3.05541e-18,3.13261e-11
39854604649.8,3.716,6.99820e+05,2.76657e+03,3.05453e-18,3.13143e-11
39857597444.7,3.717,6.99917e+05,2.76625e+03,3.05365e-18,3.13025e-11
39860590239.6,3.717,7.00014e+05,2.76592e+03,3.05276e-18,3.12907e-11
39863583034.4,3.717,7.00111e+05,2.76560e+03,3.05188e-18,3.12788e-11
39866575829.3,3.718,7.00208e+05,2.76527e+03,3.05100e-18,3.12670e-11
39869568624.2,3.718,7.00305e+05,2.76495e+03,3.05012e-18,3.12552e-11
39872561419.0,3.718,7.00402e+05,2.76462e+03,3.04924e-18,3.12434e-11
39875554213.9,3.718,7.00499e+05,2.76430e+03,3.04836e-18,3.12316e-11
39878547008.8,3.719,7.00596e+05,2.76397e+03,3.04748e-18,3.12199e-11
39881539803.7,3.719,7.00693e+05,2.76365e+03,3.04660e-18,3.12081e-11
39884532598.5,3.719,7.00790e+05,2.76333e+03,3.04572e-18,3.11963e-11
39887525393.4,3.720,7.00887e+05,2.76300e+03,3.04485e-18,3.11845e-11
39890518188.3,3.720,7.00984e+05,2.76268e+03,3.04397e-18,3.11728e-11
39893510983.1,3.720,7.01081e+05,2.76235e+03,3.04309e-18,3.11610e-11
39896503778.0,3.720,7.01178e+05,2.76203e+03,3.04221e-18,3.11493e-11
39899496572.9,3.721,7.01275e+05,2.76170e+03,3.04133e-18,3.11375e-11
39902489367.7,3.721,7.01372e+05,2.76138e+03,3.04046e-18,3.11258e-11
39905482162.6,3.721,7.01469e+05,2.76106e+03,3.03958e-18,3.11140e-11
39908474957.5,3.721,7.01566e+05,2.76073e+03,3.03870e-18,3.11023e-11
39911467752.3,3.722,7.01663e+05,2.76041e+03,3.03783e-18,3.10906e-11
39914460547.2,3.722,7.01760e+05,2.76009e+03,3.03695e-18,3.10788e-11
39917453342.1,3.722,7.01858e+05,2.75976e+03,3.03608e-18,3.10671e-11
39920446137.0,3.723,7.01955e+05,2.75944e+03,3.03520e-18,3.10554e-11
39923438931.8,3.723,7.02052e+05,2.75911e+03,3.03433e-18,3.10437e-11
39926431726.7,3.723,7.02149e+05,2.75879e+03,3.03345e-18,3.10320e-11
39929424521.6,3.723,7.02246e+05,2.75847e+03,3.03258e-18,3.10203e-11
39932417316.4,3.724,7.02343e+05,2.75814e+03,3.03170e-18,3.10086e-11
39935410111.3,3.724,7.02441e+05,2.75782e+03,3.03083e-18,3.09969e-11
39938402906.2,3.724,7.02538e+05,2.75750e+03,3.02996e-18,3.09852e-11
39941395701.0,3.725,7.02635e+05,2.75717e+03,3.02908e-18,3.09736e-11
39944388495.9,3.725,7.02732e+05,2.75685e+03,3.02821e-18,3.09619e-11
39947381290.8,3.725,7.02829e+05,2.75653e+03,3.02734e-18,3.09502e-11
39950374085.6,3.725,7.02927e+05,2.75620e+03,3.02646e-18,3.09386e-11
39953366880.5,3.726,7.03024e+05,2.75588e+03,3.02559e-18,3.09269e-11
39956359675.4,3.726,7.03121e+05,2.75556e+03,3.02472e-18,3.09153e-11
39959352470.3,3.726,7.03218e+05,2.75523e+03,3.02385e-18,3.09036e-11
39962345265.1,3.727,7.03316e+05,2.75491e+03,3.02298e-18,3.08920e-11
39965338060.0,3.727,7.03413e+05,2.75459e+03,3.02211e-18,3.08804e-11
39968330854.9,3.727,7.03510e+05,2.75426e+03,3.02124e-18,3.08687e-11
39971323649.7,3.727,7.03608e+05,2.75394e+03,3.02037e-18,3.08571e-11
39974316444.6,3.728,7.03705e+05,2.75362e+03,3.01950e-18,3.08455e-11
39977309239.5,3.728,7.03802e+05,2.75330e+03,3.01863e-18,3.08339e-11
39980302034.3,3.728,7.03900e+05,2.75297e+03,3.01776e-18,3.08223e-11
39983294829.2,3.728,7.03997e+05,2.75265e+03,3.01689e-18,3.08107e-11
39986287624.1,3.729,7.04094e+05,2.75233e+03,3.01602e-18,3.07991e-11
39989280418.9,3.729,7.04192e+05,2.75201e+03,3.01515e-18,3.07875e-11
39992273213.8,3.729,7.04289e+05,2.75168e+03,3.01428e-18,3.07759e-11
39995266008.7,3.730,7.04387e+05,2.75136e+03,3.01342e-18,3.07643e-11
39998258803.6,3.730,7.04484e+05,2.75104e+03,3.01255e-18,3.07527e-11
40001251598.4,3.730,7.04581e+05,2.75071e+03,3.01168e-18,3.07412e-11
40004244393.3,3.730,7.04679e+05,2.75039e+03,3.01081e-18,3.07296e-11
40007237188.2,3.731,7.04776e+05,2.75007e+03,3.00995e-18,3.07180e-11
40010229983.0,3.731,7.04874e+05,2.74975e+03,3.00908e-18,3.07065e-11
40013222777.9,3.731,7.04971e+05,2.74943e+03,3.00821e-18,3.06949e-11
40016215572.8,3.732,7.05069e+05,2.74910e+03,3.00735e-18,3.06834e-11
40019208367.6,3.732,7.05166e+05,2.74878e+03,3.00648e-18,3.06718e-11
40022201162.5,3.732,7.05264e+05,2.74846e+03,3.00562e-18,3.06603e-11
40025193957.4,3.732,7.05361e+05,2.74814e+03,3.00475e-18,3.06488e-11
40028186752.2,3.733,7.05459e+05,2.74781e+03,3.00389e-18,3.06372e-11
40031179547.1,3.733,7.05556e+05,2.74749e+03,3.00302e-18,3.06257e-11
40034172342.0,3.733,7.05654e+05,2.74717e+03,3.00216e-18,3.06142e-11
40037165136.9,3.733,7.05751e+05,2.74685e+03,3.00130e-18,3.06027e-11
40040157931.7,3.734,7.05849e+05,2.74653e+03,3.00043e-18,3.05912e-11
40043150726.6,3.734,7.05947e+05,2.74620e+03,2.99957e-18,3.05797e-11
40046143521.5,3.734,7.06044e+05,2.74588e+03,2.99871e-18,3.05682e-11
40049136316.3,3.735,7.06142e+05,2.74556e+03,2.99784e-18,3.05567e-11
40052129111.2,3.735,7.06239e+05,2.74524e+03,2.99698e-18,3.05452e-11
40055121906.1,3.735,7.06337e+05,2.74492e+03,2.99612e-18,3.05337e-11
40058114700.9,3.735,7.06435e+05,2.74460e+03,2.99526e-18,3.05222e-11
40061107495.8,3.736,7.06532e+05,2.74427e+03,2.99440e-18,3.05108e-11
40064100290.7,3.736,7.06630e+05,2.74395e+03,2.99354e-18,3.04993e-11
40067093085.5,3.736,7.06728e+05,2.74363e+03,2.99267e-18,3.04879e-11
40070085880.4,3.737,7.06825e+05,2.74331e+03,2.99181e-18,3.04764e-11
40073078675.3,3.737,7.06923e+05,2.74299e+03,2.99095e-18,3.04649e-11
40076071470.2,3.737,7.07021e+05,2.74267e+03,2.99009e-18,3.04535e-11
40079064265.0,3.737,7.07119e+05,2.74234e+03,2.98923e-18,3.04421e-11
40082057059.9,3.738,7.07216e+05,2.74202e+03,2.98837e-18,3.04306e-11
40085049854.8,3.738,7.07314e+05,2.74170e+03,2.98751e-18,3.04192e-11
40088042649.6,3.738,7.07412e+05,2.74138e+03,2.98666e-18,3.04078e-11
40091035444.5,3.739,7.07510e+05,2.74106e+03,2.98580e-18,3.03963e-11
40094028239.4,3.739,7.07608e+05,2.74074e+03,2.98494e-18,3.03849e-11
40097021034.2,3.739,7.07705e+05,2.74042e+03,2.98408e-18,3.03735e-11
40100013829.1,3.739,7.07803e+05,2.74010e+03,2.98322e-18,3.03621e-11
40103006624.0,3.740,7.07901e+05,2.73977e+03,2.98237e-18,3.03507e-11
40105999418.8,3.740,7.07999e+05,2.73945e+03,2.98151e-18,3.03393e-11
40108992213.7,3.740,7.08097e+05,2.73913e+03,2.98065e-18,3.03279e-11
40111985008.6,3.740,7.08195e+05,2.73881e+03,2.97979e-18,3.03165e-11
40114977803.4,3.741,7.08293e+05,2.73849e+03,2.97894e-18,3.03052e-11
40117970598.3,3.741,7.08390e+05,2.73817e+03,2.97808e-18,3.02938e-11
40120963393.2,3.741,7.08488e+05,2.73785e+03,2.97723e-18,3.02824e-11
40123956188.1,3.742,7.08586e+05,2.73753e+03,2.97637e-18,3.02710e-11
40126948982.9,3.742,7.08684e+05,2.73721e+03,2.97552e-18,3.02597e-11
40129941777.8,3.742,7.08782e+05,2.73689e+03,2.97466e-18,3.02483e-11
40132934572.7,3.742,7.08880e+05,2.73657e+03,2.97381e-18,3.02370e-11
40135927367.5,3.743,7.08978e+05,2.73624e+03,2.97295e-18,3.02256e-11
40138920162.4,3.743,7.09076e+05,2.73592e+03,2.97210e-18,3.02143e-11
40141912957.3,3.743,7.09174e+05,2.73560e+03,2.97124e-18,3.02029e-11
40144905752.1,3.744,7.09272e+05,2.73528e+03,2.97039e-18,3.01916e-11
40147898547.0,3.744,7.09370e+05,2.73496e+03,2.96954e-18,3.01803e-11
40150891341.9,3.744,7.09468e+05,2.73464e+03,2.96868e-18,3.01690e-11
40153884136.7,3.744,7.09567e+05,2.73432e+03,2.96783e-18,3.01576e-11
40156876931.6,3.745,7.09665e+05,2.73400e+03,2.96698e-18,3.01463e-11
40159869726.5,3.745,7.09763e+05,2.73368e+03,2.96612e-18,3.01350e-11
40162862521.4,3.745,7.09861e+05,2.73336e+03,2.96527e-18,3.01237e-11
40165855316.2,3.745,7.09959e+05,2.73304e+03,2.96442e-18,3.01124e-11
40168848111.1,3.746,7.10057e+05,2.73272e+03,2.96357e-18,3.01011e-11
40171840906.0,3.746,7.10155e+05,2.73240e+03,2.96272e-18,3.00898e-11
40174833700.8,3.746,7.10254e+05,2.73208e+03,2.96187e-18,3.00785e-11
40177826495.7,3.747,7.10352e+05,2.73176e+03,2.96102e-18,3.00673e-11
40180819290.6,3.747,7.10450e+05,2.73144e+03,2.96017e-18,3.00560e-11
40183812085.4,3.747,7.10548e+05,2.73112e+03,2.95932e-18,3.00447e-11
40186804880.3,3.747,7.10647e+05,2.73080e+03,2.95847e-18,3.00335e-11
40189797675.2,3.748,7.10745e+05,2.73048e+03,2.95762e-18,3.00222e-11
40192790470.0,3.748,7.10843e+05,2.73016e+03,2.95677e-18,3.00109e-11
40195783264.9,3.748,7.10942e+05,2.72984e+03,2.95592e-18,2.99997e-11
40198776059.8,3.749,7.11040e+05,2.72952e+03,2.95507e-18,2.99884e-11
40201768854.7,3.749,7.11138e+05,2.72920e+03,2.95422e-18,2.99772e-11
40204761649.5,3.749,7.11237e+05,2.72888e+03,2.95337e-18,2.99660e-11
40207754444.4,3.749,7.11335e+05,2.72856e+03,2.95252e-18,2.99547e-11
40210747239.3,3.750,7.11433e+05,2.72824e+03,2.95168e-18,2.99435e-11
40213740034.1,3.750,7.11532e+05,2.72792e+03,2.95083e-18,2.99323e-11
40216732829.0,3.750,7.11630e+05,2.72760e+03,2.94998e-18,2.99211e-11
40219725623.9,3.751,7.11729e+05,2.72728e+03,2.94913e-18,2.99098e-11
40222718418.7,3.751,7.11827e+05,2.72696e+03,2.94829e-18,2.98986e-11
40225711213.6,3.751,7.11926e+05,2.72664e+03,2.94744e-18,2.98874e-11
40228704008.5,3.751,7.12024e+05,2.72632e+03,2.94660e-18,2.98762e-11
40231696803.3,3.752,7.12123e+05,2.72600e+03,2.94575e-18,2.98650e-11
40234689598.2,3.752,7.12221e+05,2.72568e+03,2.94490e-18,2.98538e-11
40237682393.1,3.752,7.12320e+05,2.72536e+03,2.94406e-18,2.98427e-11
40240675188.0,3.752,7.12418e+05,2.72504e+03,2.94321e-18,2.98315e-11
40243667982.8,3.753,7.12517e+05,2.72472e+03,2.94237e-18,2.98203e-11
40246660777.7,3.753,7.12616e+05,2.72440e+03,2.94152e-18,2.98091e-11
40249653572.6,3.753,7.12714e+05,2.72408e+03,2.94068e-18,2.97980e-11
40252646367.4,3.754,7.12813e+05,2.72376e+03,2.93983e-18,2.97868e-11
40255639162.3,3.754,7.12912e+05,2.72344e+03,2.93899e-18,2.97756e-11
40258631957.2,3.754,7.13010e+05,2.72312e+03,2.93815e-18,2.97645e-11
40261624752.0,3.754,7.13109e+05,2.72280e+03,2.93730e-18,2.97533e-11
40264617546.9,3.755,7.13208e+05,2.72248e+03,2.93646e-18,2.97422e-11
40267610341.8,3.755,7.13306e+05,2.72216e+03,2.93562e-18,2.97310e-11
40270603136.6,3.755,7.13405e+05,2.72184e+03,2.93477e-18,2.97199e-11
40273595931.5,3.756,7.13504e+05,2.72152e+03,2.93393e-18,2.97088e-11
40276588726.4,3.756,7.13603e+05,2.72120e+03,2.93309e-18,2.96977e-11
40279581521.3,3.756,7.13702e+05,2.72088e+03,2.93225e-18,2.96865e-11
40282574316.1,3.756,7.13801e+05,2.72056e+03,2.93141e-18,2.96754e-11
40285567111.0,3.757,7.13899e+05,2.72024e+03,2.93056e-18,2.96643e-11
40288559905.9,3.757,7.13998e+05,2.71992e+03,2.92972e-18,2.96532e-11
40291552700.7,3.757,7.14097e+05,2.71960e+03,2.92888e-18,2.96421e-11
40294545495.6,3.757,7.14196e+05,2.71929e+03,2.92804e-18,2.96310e-11
40297538290.5,3.758,7.14295e+05,2.71897e+03,2.92720e-18,2.96199e-11
40300531085.3,3.758,7.14394e+05,2.71865e+03,2.92636e-18,2.96088e-11
40303523880.2,3.758,7.14493e+05,2.71833e+03,2.92552e-18,2.95977e-11
40306516675.1,3.759,7.14592e+05,2.71801e+03,2.92468e-18,2.95866e-11
40309509469.9,3.759,7.14691e+05,2.71769e+03,2.92384e-18,2.95756e-11
40312502264.8,3.759,7.14790e+05,2.71737e+03,2.92300e-18,2.95645e-11
40315495059.7,3.759,7.14890e+05,2.71705e+03,2.92216e-18,2.95534e-11
40318487854.6,3.760,7.14989e+05,2.71673e+03,2.92132e-18,2.95423e-11
40321480649.4,3.760,7.15088e+05,2.71641e+03,2.92048e-18,2.95313e-11
40324473444.3,3.760,7.15187e+05,2.71609e+03,2.91965e-18,2.95202e-11
40327466239.2,3.761,7.15286e+05,2.71577e+03,2.91881e-18,2.95092e-11
40330459034.0,3.761,7.15385e+05,2.71545e+03,2.91797e-18,2.94981e-11
40333451828.9,3.761,7.15485e+05,2.71513e+03,2.91713e-18,2.94871e-11
40336444623.8,3.761,7.15584e+05,2.71481e+03,2.91629e-18,2.94761e-11
40339437418.6,3.762,7.15683e+05,2.71450e+03,2.91546e-18,2.94650e-11
40342430213.5,3.762,7.15783e+05,2.71418e+03,2.91462e-18,2.94540e-11
40345423008.4,3.762,7.15882e+05,2.71386e+03,2.91378e-18,2.94430e-11
40348415803.2,3.763,7.15981e+05,2.71354e+03,2.91295e-18,2.94319e-11
40351408598.1,3.763,7.16081e+05,2.71322e+03,2.91211e-18,2.94209e-11
40354401393.0,3.763,7.16180e+05,2.71290e+03,2.91127e-18,2.94099e-11
40357394187.9,3.763,7.16280e+05,2.71258e+03,2.91044e-18,2.93989e-11
40360386982.7,3.764,7.16379e+05,2.71226e+03,2.90960e-18,2.93879e-11
40363379777.6,3.764,7.16479e+05,2.71194e+03,2.90877e-18,2.93769e-11
40366372572.5,3.764,7.16578e+05,2.71162e+03,2.90793e-18,2.93659e-11
40369365367.3,3.764,7.16678e+05,2.71130e+03,2.90710e-18,2.93549e-11
40372358162.2,3.765,7.16777e+05,2.71098e+03,2.90626e-18,2.93439e-11
40375350957.1,3.765,7.16877e+05,2.71067e+03,2.90543e-18,2.93329e-11
40378343751.9,3.765,7.16977e+05,2.71035e+03,2.90459e-18,2.93220e-11
40381336546.8,3.766,7.17076e+05,2.71003e+03,2.90376e-18,2.93110e-11
40384329341.7,3.766,7.17176e+05,2.70971e+03,2.90292e-18,2.93000e-11
40387322136.5,3.766,7.17276e+05,2.70939e+03,2.90209e-18,2.92890e-11
40390314931.4,3.766,7.17375e+05,2.70907e+03,2.90126e-18,2.92781e-11
40393307726.3,3.767,7.17475e+05,2.70875e+03,2.90042e-18,2.92671e-11
40396300521.1,3.767,7.17575e+05,2.70843e+03,2.89959e-18,2.92562e-11
40399293316.0,3.767,7.17675e+05,2.70811e+03,2.89876e-18,2.92452e-11
40402286110.9,3.768,7.17775e+05,2.70779e+03,2.89793e-18,2.92343e-11
40405278905.8,3.768,7.17875e+05,2.70747e+03,2.89709e-18,2.92233e-11
40408271700.6,3.768,7.17975e+05,2.70715e+03,2.89626e-18,2.92124e-11
40411264495.5,3.768,7.18075e+05,2.70684e+03,2.89543e-18,2.92015e-11
40414257290.4,3.769,7.18175e+05,2.70652e+03,2.89460e-18,2.91905e-11
40417250085.2,3.769,7.18275e+05,2.70620e+03,2.89376e-18,2.91796e-11
40420242880.1,3.769,7.18375e+05,2.70588e+03,2.89293e-18,2.91687e-11
40423235675.0,3.769,7.18475e+05,2.70556e+03,2.89210e-18,2.91578e-11
40426228469.8,3.770,7.18575e+05,2.70524e+03,2.89127e-18,2.91468e-11
40429221264.7,3.770,7.18675e+05,2.70492e+03,2.89044e-18,2.91359e-11
40432214059.6,3.770,7.18775e+05,2.70460e+03,2.88961e-18,2.91250e-11
40435206854.4,3.771,7.18875e+05,2.70428e+03,2.88878e-18,2.91141e-11
40438199649.3,3.771,7.18976e+05,2.70396e+03,2.88795e-18,2.91032e-11
40441192444.2,3.771,7.19076e+05,2.70364e+03,2.88712e-18,2.90923e-11
40444185239.1,3.771,7.19176e+05,2.70332e+03,2.88629e-18,2.90814e-11
40447178033.9,3.772,7.19277e+05,2.70300e+03,2.88546e-18,2.90706e-11
40450170828.8,3.772,7.19377e+05,2.70269e+03,2.88463e-18,2.90597e-11
40453163623.7,3.772,7.19478e+05,2.70237e+03,2.88380e-18,2.90488e-11
40456156418.5,3.773,7.19578e+05,2.70205e+03,2.88297e-18,2.90379e-11
40459149213.4,3.773,7.19679e+05,2.70173e+03,2.88214e-18,2.90270e-11
40462142008.3,3.773,7.19779e+05,2.70141e+03,2.88131e-18,2.90162e-11
40465134803.1,3.773,7.19880e+05,2.70109e+03,2.88048e-18,2.90053e-11
40468127598.0,3.774,7.19980e+05,2.70077e+03,2.87966e-18,2.89945e-11
40471120392.9,3.774,7.20081e+05,2.70045e+03,2.87883e-18,2.89836e-11
40474113187.7,3.774,7.20181e+05,2.70013e+03,2.87800e-18,2.89727e-11
40477105982.6,3.775,7.20282e+05,2.69981e+03,2.87717e-18,2.89619e-11
40480098777.5,3.775,7.20383e+05,2.69949e+03,2.87634e-18,2.89511e-11
40483091572.4,3.775,7.20484e+05,2.69917e+03,2.87552e-18,2.89402e-11
40486084367.2,3.775,7.20585e+05,2.69885e+03,2.87469e-18,2.89294e-11
40489077162.1,3.776,7.20685e+05,2.69853e+03,2.87386e-18,2.89185e-11
40492069957.0,3.776,7.20786e+05,2.69821e+03,2.87303e-18,2.89077e-11
40495062751.8,3.776,7.20887e+05,2.69789e+03,2.87221e-18,2.88969e-11
40498055546.7,3.776,7.20988e+05,2.69757e+03,2.87138e-18,2.88861e-11
40501048341.6,3.777,7.21089e+05,2.69726e+03,2.87055e-18,2.88753e-11
40504041136.4,3.777,7.21190e+05,2.69694e+03,2.86973e-18,2.88644e-11
40507033931.3,3.777,7.21291e+05,2.69662e+03,2.86890e-18,2.88536e-11
40510026726.2,3.778,7.21392e+05,2.69630e+03,2.86808e-18,2.88428e-11
40513019521.0,3.778,7.21493e+05,2.69598e+03,2.86725e-18,2.88320e-11
40516012315.9,3.778,7.21595e+05,2.69566e+03,2.86643e-18,2.88212e-11
40519005110.8,3.778,7.21696e+05,2.69534e+03,2.86560e-18,2.88104e-11
40521997905.7,3.779,7.21797e+05,2.69502e+03,2.86478e-18,2.87996e-11
40524990700.5,3.779,7.21898e+05,2.69470e+03,2.86395e-18,2.87889e-11
40527983495.4,3.779,7.21999e+05,2.69438e+03,2.86313e-18,2.87781e-11
40530976290.3,3.780,7.22101e+05,2.69406e+03,2.86230e-18,2.87673e-11
40533969085.1,3.780,7.22202e+05,2.69374e+03,2.86148e-18,2.87565e-11
40536961880.0,3.780,7.22303e+05,2.69342e+03,2.86065e-18,2.87457e-11
40539954674.9,3.780,7.22405e+05,2.69310e+03,2.85983e-18,2.87350e-11
40542947469.7,3.781,7.22506e+05,2.69278e+03,2.85901e-18,2.87242e-11
40545940264.6,3.781,7.22608e+05,2.69246e+03,2.85818e-18,2.87135e-11
40548933059.5,3.781,7.22709e+05,2.69214e+03,2.85736e-18,2.87027e-11
40551925854.3,3.781,7.22811e+05,2.69182e+03,2.85654e-18,2.86920e-11
40554918649.2,3.782,7.22912e+05,2.69150e+03,2.85571e-18,2.86812e-11
40557911444.1,3.782,7.23014e+05,2.69118e+03,2.85489e-18,2.86705e-11
40560904239.0,3.782,7.23116e+05,2.69086e+03,2.85407e-18,2.86597e-11
40563897033.8,3.783,7.23217e+05,2.69054e+03,2.85325e-18,2.86490e-11
40566889828.7,3.783,7.23319e+05,2.69022e+03,2.85242e-18,2.86383e-11
